ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000002.SH,20140905,2435.574,2419.71,2436.765,2415.648,2415.045,20.529,0.0085,212561383.0,185566350.052
000002.SH,20140904,2415.045,2397.377,2415.932,2390.272,2395.892,19.153,0.007994,198953559.0,179154855.484
000002.SH,20140903,2395.892,2374.662,2397.906,2374.356,2372.199,23.693,0.009988,211908345.0,187314520.547
000002.SH,20140902,2372.199,2344.498,2373.734,2338.933,2340.12,32.079,0.013708,191660680.0,170698128.193
000002.SH,20140901,2340.12,2324.06,2340.939,2321.459,2320.986,19.134,0.008244,128690396.0,116983872.916
000002.SH,20140829,2320.986,2301.925,2322.556,2295.93,2298.621,22.365,0.009729999999999999,104863349.0,92862448.156
000002.SH,20140828,2298.621,2314.1,2323.502,2297.659,2313.027,-14.406,-0.006228,123847326.0,109075183.242
000002.SH,20140827,2313.027,2310.516,2320.584,2307.338,2310.578,2.449,0.00106,120505571.0,103898634.684
000002.SH,20140826,2310.578,2329.624,2337.448,2303.765,2333.8,-23.222,-0.00995,162984763.0,133880233.262
000002.SH,20140825,2333.8,2346.136,2346.675,2326.192,2345.831,-12.031,-0.005129,161714902.0,134242430.617
000002.SH,20140822,2345.831,2333.434,2348.458,2329.542,2334.992,10.839,0.004642,159695503.0,140146582.944
000002.SH,20140821,2334.992,2344.472,2345.017,2315.262,2345.149,-10.157,-0.004331,165195553.0,140625761.01
000002.SH,20140820,2345.149,2346.722,2354.339,2338.523,2350.572,-5.423,-0.002307,167169839.0,139406736.682
000002.SH,20140819,2350.572,2347.429,2351.291,2332.292,2344.407,6.165,0.00263,177285402.0,155208032.936
000002.SH,20140818,2344.407,2334.372,2347.147,2332.533,2331.124,13.283,0.005698,163458309.0,141275215.669
000002.SH,20140815,2331.124,2310.697,2335.494,2306.497,2309.887,21.237,0.009194,149647793.0,129228694.613
000002.SH,20140814,2309.887,2325.763,2335.557,2307.708,2327.172,-17.285,-0.0074270000000000004,169665080.0,141445475.004
000002.SH,20140813,2327.172,2327.517,2335.699,2305.738,2326.003,1.169,0.000503,177450497.0,146172102.301
000002.SH,20140812,2326.003,2327.239,2327.535,2313.878,2329.298,-3.295,-0.0014149999999999998,154432945.0,132211825.851
000002.SH,20140811,2329.298,2302.87,2330.679,2301.666,2297.615,31.683,0.01379,150157156.0,125907016.269
000002.SH,20140808,2297.615,2291.609,2303.007,2283.064,2290.495,7.12,0.003108,134900156.0,109596112.534
000002.SH,20140807,2290.495,2320.968,2325.039,2288.499,2321.806,-31.311,-0.013486,174878461.0,137145374.59
000002.SH,20140806,2321.806,2316.102,2328.565,2296.145,2324.433,-2.627,-0.00113,177396205.0,140212534.404
000002.SH,20140805,2324.433,2329.379,2331.705,2310.701,2328.021,-3.588,-0.0015409999999999998,175051140.0,141321937.865
000002.SH,20140804,2328.021,2293.102,2328.794,2289.774,2288.117,39.904,0.01744,173782962.0,139942930.974
000002.SH,20140801,2288.117,2297.445,2323.28,2287.426,2305.213,-17.096,-0.007416000000000001,191090174.0,151690405.721
000002.SH,20140731,2305.213,2282.13,2305.809,2276.171,2283.917,21.296,0.009324,164366168.0,132276718.408
000002.SH,20140730,2283.917,2280.686,2297.884,2279.712,2285.958,-2.041,-0.000893,184499394.0,149368852.056
000002.SH,20140729,2285.958,2282.507,2296.8,2274.368,2280.536,5.422,0.002378,199733388.0,159021881.549
000002.SH,20140728,2280.536,2235.765,2284.28,2235.765,2226.701,53.835,0.024177,235657428.0,180183221.822
000002.SH,20140725,2226.701,2207.929,2227.337,2205.821,2204.09,22.611,0.010259,142127107.0,111260447.79
000002.SH,20140724,2204.09,2177.42,2207.13,2177.42,2176.212,27.878,0.012809999999999998,165302097.0,128530118.783
000002.SH,20140723,2176.212,2171.688,2186.403,2169.626,2173.029,3.183,0.001465,136969440.0,106586872.56
000002.SH,20140722,2173.029,2146.819,2175.773,2146.1,2151.007,22.022,0.010238,122996816.0,98609963.428
000002.SH,20140721,2151.007,2154.466,2158.723,2145.441,2155.832,-4.825,-0.002238,93734270.0,75647421.177
000002.SH,20140718,2155.832,2143.711,2164.408,2142.149,2152.2,3.632,0.001688,106453889.0,82427236.658
000002.SH,20140717,2152.2,2159.865,2159.865,2142.331,2164.471,-12.271,-0.0056689999999999996,104269782.0,79003105.322
000002.SH,20140716,2164.471,2165.562,2173.074,2158.478,2167.675,-3.204,-0.001478,136903372.0,101924190.068
000002.SH,20140715,2167.675,2162.987,2167.675,2156.477,2163.764,3.911,0.001807,124234706.0,102774886.378
000002.SH,20140714,2163.764,2143.927,2164.49,2140.942,2143.103,20.661,0.009641,114909156.0,96261708.517
000002.SH,20140711,2143.103,2129.363,2148.145,2128.455,2134.062,9.041,0.004237,104940485.0,86181860.171
000002.SH,20140710,2134.062,2132.238,2141.635,2130.552,2134.41,-0.348,-0.00016299999999999998,97753908.0,84664850.696
000002.SH,20140709,2134.41,2158.543,2159.414,2133.344,2161.05,-26.64,-0.012327,113063681.0,97073423.504
000002.SH,20140708,2161.05,2154.906,2161.48,2143.423,2156.785,4.265,0.001977,94842949.0,81491483.047
000002.SH,20140707,2156.785,2154.939,2161.155,2147.306,2156.249,0.536,0.000249,96973766.0,81381522.944
000002.SH,20140704,2156.249,2159.397,2162.251,2150.843,2160.323,-4.074,-0.0018859999999999999,104823753.0,83502548.685
000002.SH,20140703,2160.323,2148.148,2163.908,2144.422,2156.347,3.976,0.0018440000000000002,122660877.0,96061635.597
000002.SH,20140702,2156.347,2145.931,2157.578,2140.23,2146.875,9.472,0.004412,109379844.0,89222435.47
000002.SH,20140701,2146.875,2147.798,2149.273,2138.012,2144.746,2.129,0.000993,98297541.0,83427828.187
000002.SH,20140630,2144.746,2134.555,2148.965,2134.469,2132.241,12.505,0.005865,96466361.0,79922808.18
000002.SH,20140627,2132.348,2127.543,2140.207,2120.356,2134.667,-2.319,-0.001086,97436923.0,76641617.202
000002.SH,20140626,2134.667,2121.073,2136.858,2120.684,2120.905,13.762,0.006489,80799069.0,66456324.929
000002.SH,20140625,2120.905,2126.036,2126.235,2113.391,2129.719,-8.814,-0.004139,67394107.0,55921013.373
000002.SH,20140624,2129.719,2118.93,2130.53,2116.876,2119.624,10.095,0.004763,71072835.0,61614220.968
000002.SH,20140623,2119.624,2121.548,2128.99,2118.111,2122.009,-2.385,-0.001124,70336537.0,57697178.6
000002.SH,20140620,2122.009,2108.119,2122.512,2105.07,2118.967,3.042,0.001436,67041155.0,53166156.615
000002.SH,20140619,2118.967,2151.393,2156.253,2112.605,2152.324,-33.357,-0.015498000000000001,92747270.0,74548550.005
000002.SH,20140618,2152.324,2161.601,2164.275,2148.353,2164.038,-11.714,-0.005413,87079772.0,70403482.844
000002.SH,20140617,2164.038,2178.463,2178.463,2161.892,2184.237,-20.199,-0.009248,87645434.0,70846600.445
000002.SH,20140616,2184.237,2168.153,2185.649,2166.863,2168.176,16.061,0.0074080000000000005,95806029.0,79876287.217
000002.SH,20140613,2168.176,2145.577,2171.203,2144.966,2148.215,19.961,0.009292,97006715.0,82457646.548
000002.SH,20140612,2148.215,2148.074,2153.882,2142.182,2151.558,-3.343,-0.001554,81542130.0,69221328.455
000002.SH,20140611,2151.558,2145.443,2153.353,2141.57,2149.016,2.542,0.001183,74323272.0,63111840.004
000002.SH,20140610,2149.016,2128.744,2149.26,2121.585,2125.905,23.111,0.010870999999999999,79510363.0,65346657.343
000002.SH,20140609,2125.905,2120.062,2141.387,2118.241,2125.325,0.58,0.000273,64691389.0,55090880.431
000002.SH,20140606,2125.325,2136.798,2137.53,2117.143,2136.812,-11.487,-0.005376,65912843.0,55071589.904
000002.SH,20140605,2136.812,2114.373,2137.673,2110.93,2120.044,16.768,0.007909000000000001,67839517.0,56316954.292
000002.SH,20140604,2120.044,2133.871,2134.391,2107.563,2134.187,-14.143,-0.006626999999999999,72264439.0,57402180.966
000002.SH,20140603,2134.187,2135.072,2145.989,2133.135,2135.087,-0.9,-0.000422,71391776.0,59201519.904
000002.SH,20140530,2135.087,2136.198,2143.111,2126.713,2136.409,-1.322,-0.000619,74944410.0,62240546.056
000002.SH,20140529,2136.409,2148.191,2153.692,2134.976,2146.495,-10.086,-0.004699,81070349.0,69390492.414
000002.SH,20140528,2146.495,2130.022,2149.042,2124.535,2130.012,16.483,0.007738,81189347.0,68523107.48
000002.SH,20140527,2130.012,2135.447,2140.072,2128.193,2137.212,-7.2,-0.0033689999999999996,67485132.0,55873698.289
000002.SH,20140526,2137.212,2137.794,2141.32,2130.521,2129.958,7.254,0.003406,70156667.0,59776491.038
000002.SH,20140523,2129.958,2114.821,2129.958,2112.301,2116.051,13.907,0.006572,63351291.0,51390461.716
000002.SH,20140522,2116.051,2118.088,2137.754,2113.522,2119.972,-3.921,-0.00185,74551755.0,59403884.336
000002.SH,20140521,2119.972,2095.179,2120.226,2084.441,2102.33,17.642,0.008392,61689093.0,48350312.479
000002.SH,20140520,2102.33,2106.244,2112.806,2096.715,2099.24,3.09,0.001472,61216780.0,49480599.608
000002.SH,20140519,2099.24,2117.905,2118.171,2089.617,2121.556,-22.316,-0.010519,65207713.0,52906738.44
000002.SH,20140516,2121.556,2118.552,2122.901,2107.108,2120.0,1.556,0.0007340000000000001,66204451.0,51544778.562
000002.SH,20140515,2120.0,2140.375,2143.459,2117.788,2144.092,-24.092,-0.011236,75625324.0,59661979.583
000002.SH,20140514,2144.092,2145.551,2153.216,2138.69,2147.077,-2.985,-0.0013900000000000002,71876810.0,56377183.858
000002.SH,20140513,2147.077,2151.567,2157.855,2139.531,2149.248,-2.171,-0.00101,97016095.0,73631513.112
000002.SH,20140512,2149.248,2117.889,2152.019,2111.241,2105.505,43.743,0.020776,115433278.0,87953358.148
000002.SH,20140509,2105.505,2111.108,2115.274,2095.181,2109.821,-4.316,-0.002046,76077074.0,57435069.105
000002.SH,20140508,2109.821,2100.992,2132.562,2099.765,2104.388,5.433,0.0025819999999999997,77691670.0,59445838.582
000002.SH,20140507,2104.388,2118.06,2119.634,2102.671,2123.192,-18.804,-0.008856000000000001,74133158.0,57460330.795
000002.SH,20140506,2123.192,2119.223,2134.4,2116.314,2122.481,0.711,0.000335,74465384.0,57488993.434
000002.SH,20140505,2122.481,2117.024,2124.199,2101.481,2121.413,1.068,0.000503,79759174.0,60017967.477
000002.SH,20140430,2121.413,2115.292,2124.762,2111.221,2115.178,6.235,0.002948,74304092.0,57559111.646
000002.SH,20140429,2115.178,2095.895,2116.59,2091.355,2097.561,17.617,0.008399,76037096.0,56686165.564
000002.SH,20140428,2097.561,2128.79,2131.589,2094.029,2132.114,-34.553,-0.016206,89561198.0,68423893.065
000002.SH,20140425,2132.114,2157.318,2162.65,2131.116,2153.632,-21.518,-0.009991,92835688.0,74046788.903
000002.SH,20140424,2153.632,2161.122,2173.294,2152.751,2164.506,-10.874,-0.005024,78025951.0,64326577.598
000002.SH,20140423,2164.506,2165.213,2173.895,2155.822,2170.21,-5.704,-0.0026279999999999997,78367766.0,66070469.205
000002.SH,20140422,2170.21,2159.687,2171.089,2143.433,2162.897,7.313,0.0033810000000000003,98466264.0,82331488.943
000002.SH,20140421,2162.897,2183.972,2201.948,2162.27,2196.327,-33.43,-0.015221,96148479.0,81528354.887
000002.SH,20140418,2196.327,2189.716,2198.311,2178.922,2197.5,-1.173,-0.0005340000000000001,87973756.0,72466670.634
000002.SH,20140417,2197.5,2208.108,2209.95,2194.176,2204.087,-6.587,-0.002989,89712907.0,74169219.59
000002.SH,20140416,2204.087,2195.742,2211.34,2190.443,2200.358,3.729,0.0016950000000000001,89171809.0,75010927.166
000002.SH,20140415,2200.358,2225.881,2225.881,2196.731,2231.808,-31.45,-0.014092,107282712.0,91012421.315
000002.SH,20140414,2231.808,2227.434,2234.843,2216.128,2230.743,1.065,0.000477,101776263.0,86447217.21
000002.SH,20140411,2230.743,2230.548,2239.272,2219.866,2234.693,-3.95,-0.001768,131501998.0,111508878.592
000002.SH,20140410,2234.693,2204.886,2247.69,2196.677,2204.212,30.481,0.013829000000000001,156494161.0,129697502.068
000002.SH,20140409,2204.212,2199.458,2207.939,2194.169,2196.981,7.231,0.003291,105057966.0,87227098.062
000002.SH,20140408,2196.981,2151.015,2201.363,2149.299,2155.532,41.449,0.019229,133154571.0,107858474.624
000002.SH,20140404,2155.532,2133.233,2156.871,2130.778,2139.69,15.842,0.007403999999999999,82992453.0,66281914.932
000002.SH,20140403,2139.69,2160.452,2163.099,2133.109,2155.702,-16.012,-0.007428000000000001,108429764.0,79389066.231
000002.SH,20140402,2155.702,2145.653,2157.583,2142.828,2143.58,12.122,0.005655,102457932.0,77848114.178
000002.SH,20140401,2143.58,2126.363,2146.993,2123.303,2128.785,14.795,0.00695,83133087.0,64426433.489
000002.SH,20140331,2128.785,2138.947,2144.287,2119.244,2137.547,-8.762,-0.004099,94072608.0,71427793.481
000002.SH,20140328,2137.547,2142.956,2156.916,2130.792,2142.681,-5.134,-0.002396,121279354.0,94034772.995
000002.SH,20140327,2142.681,2157.618,2171.473,2138.635,2160.612,-17.931,-0.008298999999999999,118894072.0,94866933.713
000002.SH,20140326,2160.612,2167.876,2172.075,2154.286,2164.416,-3.804,-0.001758,102361215.0,80333819.711
000002.SH,20140325,2164.416,2160.281,2177.307,2154.137,2163.4,1.016,0.00047,131373644.0,99938252.068
000002.SH,20140324,2163.4,2147.31,2171.566,2139.345,2143.936,19.464,0.009079,147319622.0,110079985.091
000002.SH,20140321,2143.936,2080.842,2148.914,2079.157,2086.916,57.02,0.027323,144054060.0,109227460.812
000002.SH,20140320,2086.916,2111.716,2126.045,2086.422,2116.464,-29.548,-0.013961,110011207.0,88478670.629
000002.SH,20140319,2116.464,2114.589,2116.938,2096.19,2120.067,-3.603,-0.001699,94948085.0,79365392.9
000002.SH,20140318,2120.067,2121.191,2130.274,2115.044,2118.512,1.555,0.0007340000000000001,96504097.0,83453854.464
000002.SH,20140317,2118.512,2104.127,2119.245,2092.903,2098.233,20.279,0.009665,86063177.0,71919675.873
000002.SH,20140314,2098.233,2102.91,2112.484,2084.243,2113.714,-15.481,-0.007324000000000001,87604462.0,69836388.341
000002.SH,20140313,2113.714,2094.468,2124.245,2090.034,2091.308,22.406,0.010714,100789473.0,77882913.635
000002.SH,20140312,2091.308,2089.773,2105.317,2066.879,2094.912,-3.604,-0.00172,101120265.0,79177087.885
000002.SH,20140311,2094.912,2087.873,2102.198,2078.625,2092.751,2.161,0.001033,92446773.0,76748463.522
000002.SH,20140310,2092.751,2138.007,2138.413,2089.111,2154.35,-61.599,-0.028593,115243647.0,94820948.435
000002.SH,20140307,2154.35,2154.768,2176.982,2146.543,2156.023,-1.673,-0.000776,103455267.0,89224402.985
